idAmazon,idGoogleBase,title,Googlename,class
b000hlp5w0,http://www.google.com/base/feeds/snippets/15030217405491356248,fate,encore software 11140 - fate - win 2000 xp,matching
b000f4ei40,http://www.google.com/base/feeds/snippets/5235601774209920453,genuine fractals print pro 4.1 sharpener pro 2.0,onone software inc. gfn-42001 - genuine fractals print pro v.4.1 with nik sharpener pro 2.0 - license - standard - license - pc mac,matching
b000hhvbdq,http://www.google.com/base/feeds/snippets/9685850187894108398,monopoly tycoon,encore software 11630 - monopoly tycoon - win 98 me 2000 xp,matching
b000egidpe,http://www.google.com/base/feeds/snippets/381135748290856568,hoyle puzzle & board games 2007,encore software 10567 - hoyle puzzle games 2007 - win 98 me 2000 xp,matching
b000egidpe,http://www.google.com/base/feeds/snippets/4998847858583359731,hoyle puzzle & board games 2007,encore software 10568 - encore hoyle puzzle & board games 2005 - complete product - puzzle game - 1 user - complete product - standard - pc,matching
b0007sxgla,http://www.google.com/base/feeds/snippets/318535575684738487,jackpot tycoon (jewel case),encore software 33020 - jackpot tycoon - win 98 me 2000 xp,matching
b000o8gs3g,http://www.google.com/base/feeds/snippets/4395553239306869895,riverdeep kissing canines,encore software 12491 - encore kissing canines - screen saver,matching
b000m6wlyk,http://www.google.com/base/feeds/snippets/4108712449976038856,game of life jc,encore software 11750 - game of life - win 95 98,matching
b000hhxeuo,http://www.google.com/base/feeds/snippets/1861020527779170726,monopoly platinum edition,encore software 11580 - monopoly with bonus risk - win 98 me 2000 xp,matching
b000fqvxf0,http://www.google.com/base/feeds/snippets/9954012264342776691,home & business lawyer dlx 2006 by broderbund,encore software 10476 - encore home and business lawyer 2006 deluxe - complete product - legal reference - 1 user - complete product - standard - pc,matching
b000o3bj3k,http://www.google.com/base/feeds/snippets/12942134175594025487,middle school advantage 2008,encore software 12370 - middle school advantage 2008 - win 2000 xp vista,matching
b000gihfyu,http://www.google.com/base/feeds/snippets/9859735236279839568,tlc clue finders math learning system sb by riverdeep,encore software 10593 - encore tlc clue finders math learning system 2007 - complete product - educational - 1 user - complete product - standard - pc mac,matching
b000o3d9ce,http://www.google.com/base/feeds/snippets/14007918865629410175,high school advantage 2008,encore software 12380 - high school advantage 2008 - win 2000 xp vista,matching
b000bwa1jw,http://www.google.com/base/feeds/snippets/9029108187932664886,professor fujis sudoku deluxe by encore,encore software 10374 - encore professor fuji's sudoku deluxe - complete product - educational game - 1 user(s) - complete product - standard - pc,matching
b000fer1d0,http://www.google.com/base/feeds/snippets/2328950736697317790,high school advantage 2007,encore software 10449 - high school advantage 2007 - win 98 me 2000 xp,matching
b000b56boi,http://www.google.com/base/feeds/snippets/6779487277459931782,the print shop 21 standard by broderbund,encore software 10033 - encore the print shop v.21.0 - complete product - print management - 1 user(s) - complete product - standard - pc,matching
b000g0oom4,http://www.google.com/base/feeds/snippets/6320757184409585395,pitstop pro 7.0 upgr - 6.x or higher,enfocus software pp7.0-ug-001 - pitstop pro 7.0 upgr - 6.x or higher,matching
b000gkpe14,http://www.google.com/base/feeds/snippets/6596219200360663289,web.com site builder & hosting suite sb by web.com,encore software 10652 - web.com site builder & hosting suite sb by web.com,matching
b000qxdj0y,http://www.google.com/base/feeds/snippets/11808064350838387307,pc tools spyware doctor 2007 sb cs by pc tools,encore software 10991 - pc tools spyware doctor 2007 sbcs by pc tools,matching
b000gkpds8,http://www.google.com/base/feeds/snippets/5515688203820371988,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software 10118 - adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,matching
b000hed3gm,http://www.google.com/base/feeds/snippets/15481209573698256416,the print shop design suite pro ed sb cs by the print shop,encore software 10931 - the print shop design suite proed sb cs by the print shop,matching
b000aoz7hw,http://www.google.com/base/feeds/snippets/10563522754094993865,evergirl,evergirl: pc cd-rom video game,matching
b000pg8kxs,http://www.google.com/base/feeds/snippets/13312621869477195220,the print shop elements: labels & logos sb cs by the print shop,encore software 11041 - the print shop elements: labels& logos sb cs by the print shop,matching
b000he9pr8,http://www.google.com/base/feeds/snippets/7349023854495904300,hasbro family game collection 2006,encore software 11273 - hasbro family collection 2006 sb cs by hasbro,matching
b000pg8kwe,http://www.google.com/base/feeds/snippets/7402484848566215245,marine aquarium & goldfish screen saver by encore software,encore software 10561 - marine aquarium & goldfish screen saver by,matching
b000pg8kwe,http://www.google.com/base/feeds/snippets/15202414965182690664,marine aquarium & goldfish screen saver by encore software,marine aquarium & goldfishscreen saver by encore software,matching
b00083czbg,http://www.google.com/base/feeds/snippets/15052254484804072386,backyard sports - backyard basketball and backyard football,brighter minds backyard sports,matching
b000hed3fs,http://www.google.com/base/feeds/snippets/4811212829822917671,family tree maker version 16 collectors edition sb cs,encore software 10861 - family tree maker version 16 collectors edition sb cs,matching
b000ea9u2a,http://www.google.com/base/feeds/snippets/11826796220164615935,modeless liquid ledger personal finance software (mac),modeless software liquid ledger personal finance,matching
b000pgaimo,http://www.google.com/base/feeds/snippets/5326441011843947394,the print shop 22 sb cs by the print shop,encore software 10691 - the print shop 22 sb cs by the print shop,matching
b000e136ga,http://www.google.com/base/feeds/snippets/11829938385250188093,portfolio 8 stand-alone 1-usr boxed,extensis portfolio 8,matching
b000gr1ceu,http://www.google.com/base/feeds/snippets/2062975649512805986,3d home architect home v.8 by encore software,3d home architect home v.8by encore software,matching
b000gr1ceu,http://www.google.com/base/feeds/snippets/4703701453618359906,3d home architect home v.8 by encore software,encore software 10634 - 3d home architect home v.8 by,matching
b0009hl34q,http://www.google.com/base/feeds/snippets/11654629063147846560,tropico 2: pirate cove (mac),destineer tropico 2: pirate cove,matching
b000ffsgho,http://www.google.com/base/feeds/snippets/4935901327541769811,adventure workshop 4th-6th grade 7th edition,encore software 10119 - adventure workshop 4th-6th grade 7th edition - win xp,matching
b000bcicwa,http://www.google.com/base/feeds/snippets/12825336441689158397,stuffit deluxe v 10.0 (mac),allume stuffit deluxe 10.0 os x 10.4 or higher,matching
b000g0lieq,http://www.google.com/base/feeds/snippets/10542539041826323398,pitstop pro 7.0 upgr - 5.x or below,enfocus software pp7.0-u1-001 - pitstop pro 7.0 upgr - 5.x or below,matching
b0000c4dx0,http://www.google.com/base/feeds/snippets/12956485848771496004,nova greeting card factory (mac),nova greeting card factory for mac,matching
b000ovft92,http://www.google.com/base/feeds/snippets/10720405921949933758,riverdeep the print shop zoom dvd,encore software 11941 - the print shop zoom,matching
b000p9eqva,http://www.google.com/base/feeds/snippets/13127837519859196528,burning monkey solitaire 4.0,freeverse burning monkey solitaire 4.0,matching
b000itvtqm,http://www.google.com/base/feeds/snippets/3539622760913695235,calendar creator platinum sb cs by riverdeep,encore software 11031 - calendar creator platinum sb csby riverdeep,matching
b000mvp5i4,http://www.google.com/base/feeds/snippets/11404109022171531561,captain america the complete comic collection win/mac,git captain america: the complete collection dvd-rom,matching
b000eezn2c,http://www.google.com/base/feeds/snippets/12329058540425314571,suitcase fusion 1u box,extensis suitcase fusion 1u box,matching
b000ghwq7c,http://www.google.com/base/feeds/snippets/2454405441197407300,e-mu em8685 beat garden x emulator x2/proteus x2 soundset,e-mu beat garden x for emulator x and proteus x software modules sounds for software,matching
b0006b63rw,http://www.google.com/base/feeds/snippets/12911813140487249020,the sims 2 (mac),aspyr the sims 2,matching
b0001bfdau,http://www.google.com/base/feeds/snippets/4081985616275580076,soundtrack 1.2,apple software m9301z/b soundtrack v1.2,matching
b0001bfdau,http://www.google.com/base/feeds/snippets/16537637847870148950,soundtrack 1.2,apple software m9301z/b soundtrack v1.2,matching
b0001bfdau,http://www.google.com/base/feeds/snippets/4018509382848032799,soundtrack 1.2,apple software m9301z/b soundtrack v1.2,matching
b000etjjae,http://www.google.com/base/feeds/snippets/12845228373531717554,call of duty 2 dvd-rom (mac),aspyr call of duty 2 mac,matching
b00019tb00,http://www.google.com/base/feeds/snippets/272319572293073318,final cut express 2.0 upgrade,apple software m9372z/a final cut express 2.0 upgrade,matching
b00019tb00,http://www.google.com/base/feeds/snippets/251538724524961694,final cut express 2.0 upgrade,apple software m9372z/a final cut express 2.0 upgrade,matching
b00019tb00,http://www.google.com/base/feeds/snippets/4672425011703995374,final cut express 2.0 upgrade,apple software m9372z/a final cut express 2.0 upgrade,matching
b000070ilx,http://www.google.com/base/feeds/snippets/13036666023758000710,detto move2mac usb,detto move2mac usb kit (to move data from pc to ma,matching
b000bljed2,http://www.google.com/base/feeds/snippets/13747478666009449997,allume aquazone seven seas deluxe,allume aquazone seven seas deluxe edition,matching
b0009dwkwo,http://www.google.com/base/feeds/snippets/9753054521720614066,apple remote desktop 2.2 10 client (old version),apple software m9953z/a remote desktop 2.2 10 client,matching
b0009dwkwo,http://www.google.com/base/feeds/snippets/8882659121069859929,apple remote desktop 2.2 10 client (old version),apple software m9953z/a remote desktop 2.2 10 client,matching
b0009dwkwo,http://www.google.com/base/feeds/snippets/15744420000863688597,apple remote desktop 2.2 10 client (old version),apple software m9953z/a remote desktop 2.2 10 client,matching
b000ri161w,http://www.google.com/base/feeds/snippets/4601529828088226069,spy sweeper with antivirus/child safe,webroot software inc 52310 - spy sweeper with antivirus/child safe 1-pc - win 2000 xp vista,matching
b000ayxld4,http://www.google.com/base/feeds/snippets/13230504925826567019,rollercoaster tycoon 3 (mac),aspyr roller coaster tycoon 3 mac os x,matching
b0009i5sgy,http://www.google.com/base/feeds/snippets/7702263644150091221,webroot spysweeper antispyware - 3 user,webroot software 65210 spy sweeper 3 pc,matching
b0009i5sgy,http://www.google.com/base/feeds/snippets/3306668805908280679,webroot spysweeper antispyware - 3 user,webroot software 65210 spy sweeper 3 pc,matching
b0009i5sgy,http://www.google.com/base/feeds/snippets/13523201367240249515,webroot spysweeper antispyware - 3 user,webroot software 65210 spy sweeper 3 pc,matching
b0009i5sgy,http://www.google.com/base/feeds/snippets/4615810080995000742,webroot spysweeper antispyware - 3 user,webroot software 65210 spy sweeper 3 pc,matching
b000mcianu,http://www.google.com/base/feeds/snippets/13653159525369338466,poser 7 win 2000 xp mac os 10.4 & up,allume poser 7,matching
b000mcianu,http://www.google.com/base/feeds/snippets/18365358438027236949,poser 7 win 2000 xp mac os 10.4 & up,poser 7 (win 2000 xp/mac 10.4 or higher ub),matching
